@relation plant-texture

@attribute f1 numeric
@attribute f2 numeric
@attribute f3 numeric
@attribute f4 numeric
@attribute f5 numeric
@attribute f6 numeric
@attribute f7 numeric
@attribute f8 numeric
@attribute f9 numeric
@attribute f10 numeric
@attribute f11 numeric
@attribute f12 numeric
@attribute f13 numeric
@attribute f14 numeric
@attribute f15 numeric
@attribute f16 numeric
@attribute f17 numeric
@attribute f18 numeric
@attribute f19 numeric
@attribute f20 numeric
@attribute f21 numeric
@attribute f22 numeric
@attribute f23 numeric
@attribute f24 numeric
@attribute f25 numeric
@attribute f26 numeric
@attribute f27 numeric
@attribute f28 numeric
@attribute f29 numeric
@attribute f30 numeric
@attribute f31 numeric
@attribute f32 numeric
@attribute f33 numeric
@attribute f34 numeric
@attribute f35 numeric
@attribute f36 numeric
@attribute f37 numeric
@attribute f38 numeric
@attribute f39 numeric
@attribute f40 numeric
@attribute f41 numeric
@attribute f42 numeric
@attribute f43 numeric
@attribute f44 numeric
@attribute f45 numeric
@attribute f46 numeric
@attribute f47 numeric
@attribute f48 numeric
@attribute f49 numeric
@attribute f50 numeric
@attribute f51 numeric
@attribute f52 numeric
@attribute f53 numeric
@attribute f54 numeric
@attribute f55 numeric
@attribute f56 numeric
@attribute f57 numeric
@attribute f58 numeric
@attribute f59 numeric
@attribute f60 numeric
@attribute f61 numeric
@attribute f62 numeric
@attribute f63 numeric
@attribute f64 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99}

@data
0,0.01987,0,0,0,0.033336,0,0,0.00995,0,0.448625,0,0.026318,0.190475,0.009153,0.040985,0,0,0.019479,0,0,0.467045,0,0.079706,0,0.209682,0,0,0.086367,0.034094,0.09589,0.204538,0,0,0,0,0.014034,0,0,0.005885,0,0.155848,0,0,0.007095,0,0,0,0.324777,0.109246,0.349999,0.249996,0.071007,0.106666,0,0.123894,0,0.297552,0.073386,0.00322,0,0.285707,0.561797,0,78
0,0.01987,0,0.036362,0,0.073334,0,0,0.18408,0.009289,0.315065,0,0.008776,0.359787,0.045766,0,0,0.004675,0.181821,0.028983,0,0.296708,0.005002,0.144921,0.006372,0.345159,0,0,0.045457,0.034094,0.023972,0.007579,0.031779,0,0.011369,0,0.07193,0,0,0.041176,0,0.012993,0,0,0.028366,0,0,0,0.247855,0.071431,0.437499,0.008337,0.124261,0.096665,0,0.030973,0,0.063412,0.110089,0.004831,0,0.257142,0.179775,0,78
0,0.01987,0,0.006063,0,0.026666,0,0,0.024876,0,0.287667,0,0.017542,0.222225,0.025171,0,0,0,0.045455,0.014491,0,0.12088,0.019999,0.15217,0,0.364516,0,0,0.036362,0.079546,0.017124,0.249996,0.004237,0,0,0,0.033334,0,0,0.052939,0,0.025972,0,0,0.035461,0,0,0,0.358971,0.033612,0.445,0.324994,0.065087,0.1,0,0.227883,0,0.097557,0.128435,0.014492,0,0.283127,0.35955,0,78
0,0.013244,0,0.012121,0,0.026666,0,0,0.049753,0.003097,0.315065,0,0,0.243388,0.072081,0,0.003196,0,0.068183,0,0,0.137366,0.035001,0.159412,0,0.177422,0,0,0.018181,0.011369,0.03767,0.121209,0.002119,0,0,0.016949,0.017545,0,0,0.017648,0,0.012993,0,0,0.148932,0,0.0198,0,0.256406,0.033612,0.460002,0.37499,0.082841,0.123333,0,0.26105,0,0.082927,0.055039,0.017713,0,0.275334,0.280898,0,78
0,0,0,0,0,0,0,0,0.019899,0,0.284244,0,0.052627,0.137568,0.057208,0.081971,0,0,0.003248,0,0,0.203303,0.029998,0.065215,0,0.209682,0,0,0.013638,0.011369,0.020546,0.249996,0,0,0,0,0.029825,0,0,0,0,0.116883,0,0,0,0,0,0,0.324777,0.042019,0.449992,0.408328,0.065087,0.046667,0,0.294239,0,0.151214,0.064217,0.040257,0,0.24675,0.730342,0,78
0,0.033114,0,0.030305,0,0,0,0,0.029849,0,0.304791,0,0.017542,0.211637,0.030892,0.032785,0.003196,0,0.094155,0,0,0.192314,0.015002,0.108689,0.006372,0.290328,0,0,0.031819,0.011369,0.041096,0.272718,0,0,0,0,0.035087,0,0,0.064703,0,0.129876,0,0,0,0,0.0198,0,0.333328,0.054621,0.354991,0.324994,0.100594,0.1,0,0.334066,0.005652,0.092682,0.082564,0.016103,0,0.20779,0.258428,0,78
0,0.026489,0,0,0,0.020003,0,0,0.004977,0,0.366425,0,0.061403,0.100531,0.038901,0.049177,0,0,0.051948,0,0,0.1044,0.029998,0.202894,0,0.383874,0,0,0.022729,0.011369,0.047945,0.234838,0,0,0.011369,0.033897,0.031579,0,0,0,0,0.116883,0,0,0.007095,0,0,0,0.35042,0.058825,0.282493,0.349995,0.076921,0.136666,0,0.307514,0,0.107313,0.018346,0.033816,0,0.202596,0.505615,0,78
0,0.006625,0,0.012121,0,0.1,0.005322,0,0.034826,0,0.325336,0,0.035085,0.259262,0,0,0,0,0.019479,0,0,0.296708,0.035001,0.144921,0.006372,0.335481,0,0,0.127276,0.05682,0.143835,0.11363,0,0,0,0.008479,0.010526,0,0,0.017648,0,0.10389,0,0,0.056732,0,0.009905,0,0.299142,0.105043,0.362492,0.274998,0.047334,0.153333,0,0.126105,0,0.107313,0.027524,0.004831,0,0.327278,0.426963,0,78
0.002365,0.01987,0,0.090908,0,0.020003,0.042551,0,0.124377,0,0.410962,0,0,0.359787,0,0,0.006389,0,0.246755,0.014491,0,0.274732,0.045,0.144921,0,0.177422,0,0,0.136367,0.022726,0.150684,0,0,0,0,0,0.015789,0.013454,0.033114,0.147055,0,0.012993,0,0,0.042549,0,0.059402,0,0.162393,0.222691,0.317488,0,0.171595,0.273332,0,0.008849,0.022598,0.165849,0.211,0.00322,0,0.132467,0.067411,0.013071,78
0,0,0,0.054546,0,0.10667,0.010638,0,0.144276,0.024766,0.404089,0,0.026318,0.343918,0.004576,0,0,0,0.230521,0.007249,0,0.16484,0.019999,0.065215,0.012738,0.274198,0,0,0.077276,0.079546,0.113014,0.007579,0.019068,0,0.022726,0,0.017545,0,0,0.111764,0,0,0,0,0.042549,0,0,0,0.35042,0.088237,0.380002,0,0.094674,0.253333,0,0.008849,0,0.068292,0.201822,0.001611,0,0.22857,0.314611,0.006539,78
0,0.026489,0,0.030305,0,0,0,0,0.00995,0,0.202051,0,0.061403,0.021163,0.005721,0.114756,0.009586,0,0.071428,0.007249,0.170005,0.153851,0.085003,0.210136,0,0.138711,0,0,0.095457,0.045451,0.184928,0.606044,0,0,0.011369,0.406795,0.001755,0,0,0.005885,0,0.207793,0,0,0.120567,0,0.039601,0,0.230763,0.037815,0.2625,0.141667,0.047334,0.276667,0,0.358397,0,0.102437,0.100911,0,0.064518,0.150649,0.067411,0,78
0,0.006625,0,0.048483,0,0.039999,0.031913,0,0.054725,0.006192,0.297942,0,0,0.428575,0.035468,0,0.003196,0.004675,0.25,0.028983,0,0.192314,0.01,0.246368,0.025476,0.238715,0,0,0.036362,0.022726,0.03767,0,0.010593,0,0,0,0.042106,0,0,0.24117,0,0,0,0,0.056732,0,0.089108,0,0.196578,0.037815,0.384994,0,0.254435,0.173332,0,0.04646,0.005652,0.126828,0.15596,0.011272,0,0.220778,0.146064,0,78
0,0.01987,0,0.018184,0,0.080004,0,0,0.049753,0.006192,0.332189,0,0.026318,0.174606,0.006864,0,0.003196,0,0.136365,0,0,0.373634,0.005002,0.166662,0.006372,0.258068,0,0,0.05,0.022726,0.065069,0.068179,0.016948,0,0.011369,0,0.024562,0,0,0.041176,0,0.051945,0,0,0.014183,0,0,0,0.239314,0.079834,0.414997,0.091663,0.195268,0.146667,0,0.148229,0.005652,0.204875,0.15596,0.006441,0,0.275334,0.26967,0,78
0,0,0,0.006063,0,0.020003,0,0,0.024876,0,0.369863,0,0,0.14815,0.012585,0.057378,0,0,0.016235,0,0,0.565971,0.005002,0.159412,0,0.18065,0,0,0.072729,0.034094,0.034247,0.515135,0.006356,0,0,0.084752,0.005264,0,0,0,0,0.116883,0,0,0,0,0.009905,0,0.299142,0.109246,0.317488,0.366661,0.118341,0.073332,0,0.280963,0,0.165849,0.055039,0.001611,0,0.166233,0.505615,0,78
0,0.013244,0,0.012121,0,0.013333,0,0,0.019899,0,0.335612,0,0.017542,0.121694,0.014874,0.07377,0,0,0.06169,0,0,0.247257,0.005002,0.195644,0,0.24839,0,0,0.013638,0.011369,0.054794,0.431806,0,0,0,0,0.015789,0,0,0.011764,0,0.1948,0,0,0.021278,0,0,0,0.188027,0.063024,0.369993,0.349995,0.088754,0.073332,0,0.309735,0,0.214631,0.018346,0.006441,0,0.283127,0.348311,0,78
0,0.01987,0,0,0,0,0,0,0,0,0.229451,0,0.035085,0.031744,0.086956,0.278689,0.003196,0,0,0,0.210003,0.203303,0.005002,0.036232,0,0.058065,0,0,0.054548,0.011369,0.034247,1,0,0,0,0.516966,0.003509,0,0,0,0,0.740263,0,0,0,0,0,0,0.179485,0.054621,0.452501,0.124994,0.011834,0.006666,0,0.269908,0,0.112193,0.027524,0.011272,0.129029,0.153245,0.089882,0,78
0,0.013244,0.281,0.018184,0.257285,0,0,0.138119,0,0,0.023973,0.017308,0.192976,0.010581,0,0.06557,0,0,0.016235,0.202894,0.18,0.142863,0,0.007249,0.01911,0.003227,0,0.177139,0.063638,0.272732,0.010275,0.856024,0,0.046962,0.295457,0.711889,0.005264,0.008968,0,0.029412,0,0.37662,0,0.00711,0,0.244448,0.089108,0.494137,0.111106,0.067227,0.032499,0.108328,0.029587,0.003335,0.193181,0.068583,0.005652,0.014635,0.137604,0,0.277413,0,0.02247,0.01961,79
0.044918,0,0.305797,0,0.262136,0,0.063832,0.116022,0.004977,0,0.051368,0.065385,0.122806,0.063494,0,0.057378,0,0.018691,0.006493,0.101447,0.18,0.153851,0,0.007249,0.050952,0.003227,0.038626,0.177139,0.1,0.340909,0.068491,0.499985,0,0.055247,0.272731,0.449171,0,0.044845,0.066228,0.023527,0,0.298704,0.066299,0.004739,0.021278,0.1,0.198017,0.298045,0.128199,0.07563,0.054999,0.166661,0.017753,0.019999,0.088636,0.057522,0.0565,0.014635,0.201822,0,0.245155,0.018182,0.033711,0.241838,79
0,0,0.173561,0.006063,0.24272,0,0.015959,0.309392,0,0.009289,0.047945,0.132693,0.096488,0.021163,0,0.032785,0,0,0.016235,0.173911,0.079995,0.153851,0,0,0,0.029033,0.004294,0.142855,0.068181,0.193186,0.017124,0.651493,0,0.016573,0.238637,0.491547,0,0.026904,0,0,0,0.1948,0.011049,0.002371,0.007095,0.094447,0.14851,0.466669,0.085472,0.067227,0.062499,0.124994,0.00592,0.023333,0.229545,0.095132,0.005652,0.009755,0.26604,0,0.251609,0.012987,0.011241,0.058825,79
0,0.033114,0.140504,0,0.402917,0,0.026597,0.298337,0.029849,0,0.010275,0.071155,0.087721,0.084656,0,0.06557,0.022365,0.01402,0.003248,0.181153,0.260005,0.087914,0.175004,0,0,0,0.004294,0.102856,0.272734,0.193186,0.113014,0.174238,0,0.066299,0.272731,0.016949,0,0.067264,0,0,0,0.28571,0,0.018956,0.170211,0.238889,0.237628,0.231375,0.111106,0.09664,0.002501,0.083335,0,0.019999,0.409085,0.002213,0.033897,0,0.064217,0,0.070965,0,0.134834,0,79
0.014183,0,0.099179,0.006063,0.368936,0,0.111705,0.220989,0,0,0.05822,0,0.140349,0.005293,0.002288,0.040985,0.003196,0.051402,0.055197,0.137679,0.149996,0.071429,0.039998,0,0.025476,0.01613,0,0.165711,0.104548,0.136366,0.051368,0.310597,0,0.093921,0.147723,0.177974,0.001755,0.233187,0.013244,0.041176,0,0.27273,0.033147,0.009478,0.035461,0.555558,0.277229,0.125492,0.008551,0.142858,0.072498,0.091663,0.011834,0.056668,0.077272,0.061947,0.163842,0,0.165129,0,0.39354,0.012987,0,0.124188,79
0.009456,0.052977,0.157033,0.006063,0.354372,0,0.015959,0.182321,0,0.006192,0.065069,0.038461,0.184209,0.031744,0.001145,0.06557,0.006389,0.046732,0.012986,0.086956,0.25,0.208794,0.025001,0.028983,0.038214,0.01613,0,0.217139,0.095457,0.238637,0.05822,0.409077,0,0.071823,0.306814,0.423744,0,0.080718,0.026488,0.011764,0,0.27273,0.016576,0,0.042549,0.277779,0.168321,0.219613,0.153842,0.067227,0.03,0.183326,0.035501,0.036666,0.170453,0.024336,0.045195,0.01951,0.137604,0,0.167742,0.03896,0.033711,0.143792,79
0.030732,0.006625,0.297529,0.006063,0.203887,0,0.021276,0.132598,0.004977,0.009289,0.044519,0.021154,0.061403,0.026456,0,0.057378,0,0,0.025972,0.253617,0.240005,0.153851,0,0,0.012738,0.038711,0.017166,0.171428,0.045457,0.318184,0.006849,0.530285,0,0.121546,0.295457,0.474599,0,0.058295,0,0,0,0.298704,0.005527,0.016588,0,0.21111,0.059402,0.294121,0.128199,0.071431,0.065,0.2,0.023667,0.016667,0.179543,0.088494,0,0.00488,0.192653,0.001611,0.245155,0.031169,0.044941,0.176474,79
0.011821,0.033114,0.223147,0.006063,0.203887,0,0.021276,0.204418,0,0.003097,0.013698,0.007692,0.22807,0.015875,0,0.114756,0,0,0.006493,0.268109,0.18,0.186817,0,0,0.012738,0.009679,0.008583,0.2,0.045457,0.318184,0.003426,0.674222,0,0.055247,0.420454,0.355949,0,0.022423,0,0,0,0.506497,0,0.026066,0,0.3,0.089108,0.298045,0.213671,0.037815,0.0225,0.258324,0.017753,0.026665,0.249995,0.079645,0.005652,0.009755,0.201822,0,0.161287,0,0.078652,0.058825,79
0.014183,0.013244,0.338854,0.012121,0.203887,0,0.010638,0.132598,0,0.012383,0.05822,0.065385,0.149124,0.031744,0.004576,0.040985,0,0.023366,0.003248,0.108689,0.109998,0.087914,0,0,0.089173,0,0.034332,0.2,0.04091,0.272732,0.006849,0.560593,0,0.046962,0.363634,0.584769,0,0.116595,0.059602,0.041176,0.002376,0.27273,0.060772,0.042654,0.028366,0.283336,0.237628,0.113726,0.094014,0.016806,0.0575,0.058333,0.035501,0.010001,0.090907,0.183628,0.02825,0.058536,0.165129,0,0.199994,0.007793,0.02247,0.241838,79
0.04019,0.01987,0.206618,0.006063,0.257285,0,0.042551,0.215467,0.00995,0,0.020546,0.090384,0.11403,0.037037,0,0.122948,0.006389,0.004675,0.035714,0.166662,0.109998,0.208794,0.025001,0,0,0.003227,0.008583,0.142855,0.118186,0.227268,0.020546,0.431806,0,0.077348,0.295457,0.186445,0,0.053814,0.01987,0.035291,0,0.259738,0.011049,0.009478,0.021278,0.26111,0.14851,0.298045,0.170935,0.071431,0.019999,0.108328,0.011834,0.026665,0.361354,0.024336,0.011299,0.00488,0.238525,0,0.09677,0.010389,0.089882,0.013071,79
0.037825,0,0.148764,0.018184,0.257285,0,0.095746,0.093924,0.00995,0.043344,0.061643,0.198086,0.192976,0.015875,0,0.040985,0,0.004675,0.055197,0.072464,0.390001,0.071429,0,0.014491,0.01911,0.041935,0.008583,0.085711,0.04091,0.124997,0.020546,0.295447,0,0.085633,0.238637,0.372898,0,0.112109,0.039733,0.064703,0,0.311696,0.022098,0.014217,0.021278,0.1,0.079203,0.282355,0.094014,0.029412,0.079999,0.074998,0,0.083333,0.231816,0.039822,0.016951,0,0.091742,0,0.193546,0.05974,0.033711,0.039214,79
0.011821,0.013244,0.289269,0.006063,0.3301,0,0.026597,0.226516,0.004977,0.003097,0.034247,0.08077,0.175433,0.021163,0.008009,0.032785,0,0.018691,0.019479,0.166662,0.18,0.126377,0.019999,0.014491,0.076435,0.012903,0.004294,0.314283,0.05909,0.193186,0.010275,0.643923,0,0.074584,0.272731,0.432222,0.003509,0.094173,0.013244,0,0,0.233766,0.005527,0.002371,0.049644,0.205558,0.039601,0.250984,0.179485,0.054621,0.0225,0.016665,0,0.013332,0.138635,0.044247,0.096049,0.00488,0.192653,0.001611,0.290316,0.041558,0.056182,0.084968,79
0.004728,0.006625,0.247944,0.018184,0.247577,0,0.015959,0.20994,0.004977,0,0.078766,0.055769,0.105264,0.037037,0.001145,0.090163,0,0.037381,0.006493,0.086956,0.079995,0.098903,0,0.021741,0.01911,0.009679,0.012877,0.2,0.086367,0.284089,0.020546,0.499985,0,0.06906,0.375004,0.57629,0,0.049327,0,0.005885,0,0.09091,0.038674,0.035544,0.007095,0.25,0.168321,0.298045,0.119657,0.012606,0.105,0.133331,0.04142,0.010001,0.170453,0.146016,0.022598,0.024391,0.146782,0,0.129029,0.012987,0.033711,0.104578,79
0.026004,0.033114,0.281,0.066667,0.218447,0,0.037235,0.220989,0.014927,0.027864,0.047945,0.011538,0.122806,0.021163,0,0.057378,0,0.01402,0.032469,0.231876,0.269998,0.16484,0,0.007249,0.171974,0.03226,0.034332,0.234284,0.077276,0.170449,0.023972,0.431806,0.006356,0.088397,0.340909,0.364419,0.021053,0.121077,0.092717,0.070588,0.002376,0.28571,0.116022,0.009478,0.035461,0.305558,0.128709,0.14902,0.102564,0.054621,0.007501,0.133331,0.023667,0.023333,0.061363,0.008849,0.039549,0.009755,0.220178,0,0.212903,0.012987,0,0.261442,79
0.018911,0.026489,0.338854,0.012121,0.155341,0,0,0.093924,0,0,0.027395,0.013462,0.280697,0.005293,0,0.163933,0,0,0,0.166662,0.210003,0.098903,0.005002,0,0.01911,0,0.004294,0.217139,0.04091,0.181817,0.010275,0.681802,0,0.071823,0.352265,0.559342,0.010526,0.040359,0.006625,0,0,0.467532,0,0.033176,0,0.272227,0.118814,0.219613,0.094014,0.054621,0.009999,0.283327,0.011834,0,0.234099,0.079645,0.0565,0.01951,0.183475,0.00322,0.309673,0,0.146064,0.150331,79
0.009456,0.01987,0.388439,0,0.281558,0,0.015959,0.20994,0,0,0.006849,0.096154,0.149124,0.005293,0,0.172133,0,0.018691,0,0.217385,0.129997,0.186817,0,0,0.050952,0,0,0.308567,0.131819,0.284089,0.017124,0.507564,0,0.024861,0.261363,0.186445,0,0.058295,0.033114,0.011764,0,0.545463,0,0,0.014183,0.133337,0.138615,0.376475,0.128199,0.100843,0.025001,0.183326,0.00592,0,0.243176,0.033185,0.039549,0.00488,0.174307,0,0.141931,0,0.089882,0.052286,79
0.063829,0.099335,0.049585,0.036362,0.029125,0,0.037235,0,0.029849,0.074305,0.078766,0,0,0,0,0,0.041533,0.046732,0.068183,0.043474,0,0,0.070002,0.072464,0.229298,0.070968,0.373389,0.148572,0.300005,0.034094,0.167807,0,0.006356,0.149168,0.034094,0,0.012281,0.062782,0.178808,0.1,0.035629,0,0.049723,0.132702,0.184394,0.322226,0.059402,0.007843,0.042736,0.121848,0.002501,0,0.059174,0.113332,0.038637,0,0.135598,0.131703,0.119257,0.006441,0,0.051947,0,0.392169,80
0.014183,0.052977,0.016528,0.139397,0,0,0.005322,0.016576,0,0.139318,0.136983,0,0,0,0.01373,0,0.015975,0.051402,0.055197,0.021741,0,0,0.070002,0.108689,0.439493,0.103227,0.360512,0.011428,0.159095,0,0.099313,0,0.019068,0.019337,0,0,0.014034,0.013454,0.304638,0.147055,0.22803,0,0.060772,0.196683,0.099288,0.011111,0.039601,0,0.042736,0.058825,0.04,0,0.130174,0.126665,0,0,0.011299,0.19024,0.110089,0.009661,0,0.090909,0,0.464065,80
0.085105,0.331127,0.033057,0.030305,0.097087,0,0.132981,0.044195,0.059702,0,0.003426,0.009616,0,0,0,0,0.063898,0.079443,0.032469,0.15217,0,0,0.140003,0.028983,0.082801,0.025805,0.02146,0.337139,0.086367,0.045451,0.03767,0,0,0.251378,0.022726,0,0,0.363237,0.079472,0.041176,0,0,0.005527,0.009478,0.44679,0.500006,0.277229,0.05098,0.111106,0.046218,0.005,0,0.04142,0.056668,0.106817,0,0.344634,0.01951,0.43117,0,0,0.007793,0,0.228766,80
0.030732,0.105961,0,0.260609,0,0,0.079786,0,0.049753,0.222909,0.044519,0,0,0,0,0,0.019168,0.060747,0.100648,0.014491,0,0.005497,0.210004,0.326074,0.592356,0.048386,0.124462,0.005717,0.250005,0,0.167807,0,0.095338,0,0,0,0.019298,0,0.370866,0.29411,0.057009,0,0.104973,0.011849,0.120567,0.005558,0.178216,0,0.153842,0.079834,0.0225,0,0.218935,0.043332,0,0,0.011299,0.107313,0.357783,0.00322,0,0.020778,0,0.294123,80
0.094561,0.225166,0.041325,0.036362,0.087379,0,0.085108,0.066299,0.039798,0.030961,0.006849,0,0,0,0,0,0.121406,0.051402,0.0487,0.181153,0,0.005497,0.220004,0.050723,0.121021,0,0.145921,0.142855,0.09091,0.011369,0.044519,0,0.006356,0.193367,0.034094,0,0,0.125564,0.119205,0.052939,0.007127,0,0.033147,0.14692,0.304953,0.283336,0.287125,0.062746,0.085472,0.008403,0,0,0.076921,0.040001,0.220454,0,0.259891,0.082927,0.339437,0,0,0.010389,0,0.267981,80
0.082742,0.046358,0.024797,0.042425,0.009708,0,0.148941,0.011049,0.019899,0.077399,0.126711,0,0.008776,0,0,0,0.063898,0.088788,0.0487,0.057965,0,0.06044,0.165004,0.181153,0.312105,0.025805,0.369095,0.085711,0.286367,0,0.099313,0.007579,0,0.058011,0.034094,0,0,0.040359,0.251654,0.147055,0.023754,0.012993,0.071821,0.123222,0.184394,0.094447,0.178216,0,0.085472,0.184876,0.027499,0,0.053254,0.076667,0.011364,0.002213,0.107347,0.063412,0.082564,0,0,0.046753,0,0.627468,80
0.099291,0.125831,0.041325,0.07273,0,0,0.095746,0.011049,0.004977,0.06811,0.119863,0,0,0,0,0,0.079873,0.070093,0.055197,0.065215,0,0.010989,0.080001,0.101447,0.382168,0.041935,0.364806,0.097145,0.181819,0.022726,0.164381,0,0.006356,0.019337,0.022726,0,0.005264,0.121077,0.344371,0.152939,0.068883,0,0.05525,0.104266,0.141837,0.116669,0.128709,0,0.06837,0.037815,0.002501,0,0.142014,0.096665,0,0,0.073445,0.19024,0.211,0,0,0.033765,0,0.581714,80
0.059101,0.192052,0,0.187879,0,0,0.154257,0,0.059702,0.173376,0.030821,0,0.008776,0,0,0,0.067094,0.070093,0.071428,0.007249,0,0.032966,0.170002,0.021741,0.528666,0.003227,0.296136,0.114283,0.218186,0.022726,0.089041,0,0.004237,0.03315,0.034094,0,0,0.058295,0.410599,0.141176,0.047506,0,0.082869,0.061612,0.248221,0.044442,0.128709,0,0.153842,0.109246,0,0,0.183428,0.040001,0,0,0.124293,0.107313,0.284387,0,0,0.018182,0,0.516351,80
0.033097,0.119205,0.041325,0.030305,0.077671,0,0.132981,0.077348,0,0,0.003426,0.003846,0,0,0,0,0.03195,0.042057,0.038962,0.057965,0,0.005497,0.155,0.007249,0.057325,0.01613,0.030043,0.382855,0.1,0,0.078766,0,0,0.328722,0,0,0,0.103141,0.039733,0.052939,0,0.012993,0.005527,0.056873,0.319136,0.505559,0.29703,0.16471,0.034185,0.021009,0,0,0.065087,0.080001,0.352277,0,0.322037,0,0.43117,0,0,0.007793,0,0.143792,80
0.026004,0.125831,0.016528,0.163638,0.014565,0.00667,0.026597,0.027625,0.00995,0.102168,0.05822,0,0,0,0.003433,0.0082,0.051119,0.130845,0.038962,0.028983,0,0.043954,0.155,0.101447,0.337582,0.048386,0.420598,0.091428,0.209095,0,0.123285,0,0.012711,0.038674,0,0,0.003509,0.026904,0.271524,0.1,0.078386,0.012993,0.077348,0.225117,0.163116,0.08889,0.059402,0,0.188027,0.084033,0.0225,0,0.106507,0.043332,0.002274,0,0.050848,0.185359,0.15596,0.022544,0,0.025975,0,0.477137,80
0.042552,0.092717,0.057854,0.048483,0.063106,0,0.069149,0.093924,0.019899,0.018575,0.010275,0,0.061403,0,0,0,0.07668,0.046732,0.09091,0.101447,0,0,0.140003,0.036232,0.15287,0.035484,0.197425,0.16,0.09091,0.102271,0.109588,0,0.002119,0.270715,0.034094,0,0.001755,0.089686,0.086091,0.094115,0.00475,0,0.011049,0.170615,0.255309,0.438889,0.247523,0.039218,0.042736,0.016806,0,0,0.076921,0.166666,0.236356,0,0.090396,0.048781,0.220178,0,0,0.002599,0,0.196085,80
0.011821,0.039733,0.057854,0.109092,0,0,0.042551,0.033147,0.024876,0.089782,0.106162,0,0,0,0.004576,0,0.012779,0.051402,0.068183,0.057965,0,0.016486,0.080001,0.13043,0.292995,0.074195,0.506416,0.051428,0.104548,0,0.05822,0,0.019068,0.005524,0.034094,0,0.021053,0.022423,0.284769,0.170582,0.097388,0,0.022098,0.296208,0.106376,0.066668,0.059402,0,0.085472,0.088237,0.019999,0,0.195268,0.083333,0.004545,0,0.112994,0.199995,0.211,0.00322,0,0.054545,0,0.496747,80
0.021276,0.245036,0.041325,0.048483,0.24272,0,0.069149,0.099446,0.049753,0.003097,0.003426,0.092308,0,0,0,0,0.111823,0.079443,0.042207,0.181153,0,0,0.109999,0.007249,0.038214,0.003227,0.004294,0.268567,0.077276,0.05682,0.027395,0,0,0.207179,0.068177,0,0,0.304937,0.01987,0.023527,0,0.012993,0.005527,0.002371,0.21276,0.533337,0.227723,0.286278,0.076921,0.012606,0,0,0.065087,0.1,0.2,0,0.316391,0.009755,0.247693,0,0,0,0,0.124188,80
0.059101,0.099335,0.041325,0.14546,0.004857,0.00667,0.010638,0.038674,0.00995,0.32508,0.092464,0,0.017542,0,0.003433,0,0.130991,0.004675,0.11039,0.123188,0,0.010989,0.045,0.137679,0.19745,0.119357,0.424892,0.005717,0.063638,0.068177,0.030821,0,0.052966,0.002764,0.045451,0,0.022806,0.013454,0.357615,0.194115,0.213779,0,0.138119,0.101895,0.085105,0,0.059402,0,0.094014,0.021009,0.014999,0,0.076921,0.063334,0,0,0.011299,0.043901,0.119257,0.001611,0,0.093505,0,0.398702,80
0.125295,0.092717,0.049585,0.078787,0.009708,0,0.175538,0.005527,0.049753,0.055727,0.041096,0,0,0,0.001145,0,0.022365,0.028036,0.055197,0.036232,0,0.016486,0.115002,0.123188,0.299361,0.01613,0.266094,0.131428,0.122729,0.034094,0.102739,0,0.002119,0.17403,0,0,0.005264,0.098654,0.211922,0.176467,0.019001,0,0.088397,0.111373,0.319136,0.21111,0.277229,0,0.051278,0.088237,0.0175,0,0.071007,0.059999,0.002274,0,0.20339,0.092682,0.403653,0,0,0.012987,0,0.549034,80
0.04728,0.079472,0.024797,0.193943,0.004857,0,0.058511,0.022098,0.00995,0.253869,0.071918,0,0,0,0.003433,0,0.060704,0.004675,0.107145,0.065215,0,0.005497,0.035001,0.289842,0.229298,0.106455,0.25751,0,0.05,0.034094,0.068491,0,0.06144,0.002764,0.034094,0,0.035087,0.008968,0.543049,0.358812,0.178148,0,0.149168,0.116115,0.07801,0.016668,0.079203,0,0.008551,0.008403,0.0125,0,0.136094,0.083333,0,0,0.0565,0.19024,0.165129,0.006441,0,0.041558,0,0.300662,80
0.021276,0.052977,0.165293,0.006063,0.179614,0,0.047873,0.281766,0.019899,0.009289,0.123285,0.011538,0.087721,0.169312,0,0.229512,0.022365,0.004675,0.006493,0.144921,0.100004,0.115388,0.045,0.007249,0.01911,0.012903,0.012877,0.097145,0.213638,0.329539,0.085615,0.08333,0,0.046962,0.284088,0.211872,0,0.161436,0.033114,0.023527,0,0.129876,0.121543,0.035544,0.063827,0.466669,0.217817,0.070589,0.28205,0.130251,0.0175,0.508321,0.00592,0.043332,0.079546,0,0.039549,0,0.220178,0,0.019357,0.025975,0.157305,0.189545,81
