@relation mfeat-karhunen

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 numeric
@attribute att39 numeric
@attribute att40 numeric
@attribute att41 numeric
@attribute att42 numeric
@attribute att43 numeric
@attribute att44 numeric
@attribute att45 numeric
@attribute att46 numeric
@attribute att47 numeric
@attribute att48 numeric
@attribute att49 numeric
@attribute att50 numeric
@attribute att51 numeric
@attribute att52 numeric
@attribute att53 numeric
@attribute att54 numeric
@attribute att55 numeric
@attribute att56 numeric
@attribute att57 numeric
@attribute att58 numeric
@attribute att59 numeric
@attribute att60 numeric
@attribute att61 numeric
@attribute att62 numeric
@attribute att63 numeric
@attribute att64 numeric
@attribute class {1,2,3,4,5,6,7,8,9,10}

@data
0.828002,0.362854,0.572428,0.632389,0.313053,0.544488,0.495592,0.374018,0.288218,0.758279,0.200915,0.33152,0.611377,0.382513,0.655895,0.490411,0.640738,0.631343,0.608316,0.732136,0.887555,0.374645,0.617877,0.637582,0.492448,0.688375,0.255665,0.417112,0.440198,0.736624,0.411587,0.466324,0.477367,0.504977,0.493588,0.386402,0.28036,0.554482,0.419607,0.514652,0.521992,0.530746,0.371997,0.007772,0.458283,0.7614,0.568905,0.49772,0.648184,0.376727,0.847766,0.463202,0.720207,0.381083,0.631078,0.21421,0.597545,0.614716,0.555052,0.423514,0.436762,0.560415,0.450666,0.405893,8
0.869779,0.687308,0.914743,0.454203,0.277158,0.398725,0.529631,0.644515,0.770515,0.629369,0.299483,0.544617,0.440322,0.409988,0.270397,0.496802,0.659035,0.426263,0.711373,0.604441,0.742714,0.554722,0.591833,0.170267,0.470412,0.676779,0.360106,0.569634,0.5517,0.619119,0.193969,0.69639,0.690215,0.547145,0.567966,0.459536,0.636726,0.402023,0.57789,0.496253,0.510947,0.553036,0.443285,0.56255,0.511516,0.460345,0.58024,0.668593,0.362635,0.626088,0.674086,0.625427,0.805067,0.701951,0.590037,0.388011,0.429623,0.542991,0.410823,0.46318,0.336541,0.45243,0.287549,0.242873,8
0.712804,0.130583,0.533597,0.362082,0.616243,0.470542,0.578907,0.469955,0.228068,0.563763,0.17534,0.48962,0.711524,0.439325,0.604483,0.312419,0.476948,0.609404,0.411936,0.79245,0.726648,0.55501,0.612414,0.507049,0.505453,0.833297,0.216281,0.432673,0.390498,0.511839,0.346767,0.459473,0.699566,0.478711,0.615244,0.624884,0.40158,0.588046,0.600368,0.637943,0.594775,0.362349,0.36317,0.142341,0.217296,0.625013,0.650269,0.135107,0.385038,0.342001,0.651645,0.571973,0.767119,0.70294,0.591091,0.373569,0.646085,0.819121,0.644283,0.436785,0.668914,0.614955,0.634753,0.440573,8
0.905298,0.423298,0.648558,0.624806,0.281485,0.558184,0.500721,0.343792,0.282138,0.675662,0.256431,0.357911,0.492342,0.381799,0.498203,0.542571,0.482709,0.53224,0.669261,0.619355,0.914756,0.679827,0.677215,0.556092,0.531464,0.678121,0.298341,0.450557,0.639017,0.487028,0.240708,0.359372,0.554717,0.495624,0.34355,0.301288,0.43651,0.649353,0.468198,0.399975,0.31739,0.671892,0.345082,0.43549,0.362805,0.662607,0.41049,0.68492,0.502031,0.486928,0.776668,0.564199,0.839314,0.538687,0.449992,0.348898,0.480253,0.542119,0.662209,0.385715,0.268298,0.330435,0.572623,0.299353,8
0.965641,0.561155,0.747554,0.505871,0.15019,0.562892,0.439873,0.673733,0.421265,0.651164,0.39045,0.376668,0.412132,0.406415,0.416896,0.585766,0.586387,0.495724,0.724117,0.519975,0.730779,0.600214,0.614212,0.450677,0.516958,0.824883,0.390319,0.548588,0.520482,0.56576,0.412464,0.553669,0.624589,0.42699,0.430821,0.342453,0.557123,0.345379,0.432181,0.346834,0.638188,0.692081,0.368838,0.495654,0.609701,0.784798,0.532493,0.664111,0.457878,0.599468,0.58382,0.378239,0.593865,0.519553,0.447117,0.531063,0.738121,0.665078,0.528701,0.271275,0.464447,0.313842,0.413425,0.741847,8
0.928385,0.559736,0.856076,0.456584,0.217727,0.369956,0.557435,0.773298,0.592979,0.594684,0.333302,0.37719,0.453863,0.373184,0.129237,0.373646,0.498263,0.410567,0.771374,0.448101,0.765547,0.687798,0.599449,0.222948,0.481144,0.649677,0.370594,0.510911,0.613748,0.516661,0.277634,0.431306,0.624431,0.524353,0.499286,0.553717,0.673091,0.46296,0.612811,0.493753,0.533167,0.559345,0.403608,0.74211,0.531922,0.75176,0.556371,0.517611,0.352077,0.642599,0.622876,0.549283,0.422095,0.681706,0.482231,0.405237,0.323023,0.581487,0.509042,0.438069,0.668038,0.420102,0.487156,0.372777,8
0.856215,0.262301,0.62301,0.675023,0.283249,0.540356,0.485488,0.323663,0.265045,0.590614,0.264466,0.335241,0.484154,0.446667,0.613734,0.57734,0.452906,0.585952,0.626973,0.645217,0.816936,0.567325,0.679993,0.610574,0.504167,0.719955,0.283139,0.401403,0.550498,0.631715,0.243102,0.31827,0.50012,0.493766,0.367558,0.33039,0.544963,0.635475,0.557863,0.573042,0.365264,0.81726,0.260881,0.437715,0.474714,0.573749,0.430957,0.660664,0.482481,0.416026,0.75749,0.668886,0.73074,0.54679,0.22749,0.217727,0.43035,0.669595,0.387793,0.498406,0.348373,0.408103,0.526965,0.31495,8
0.798298,0.360095,0.564153,0.734497,0.398531,0.646721,0.565272,0.352033,0.382115,0.721361,0.353145,0.343204,0.64382,0.358377,0.674771,0.390235,0.643243,0.671653,0.647513,0.639783,0.659643,0.484547,0.565286,0.491264,0.525761,0.920829,0.331488,0.416469,0.244719,0.775008,0.308173,0.53199,0.530851,0.396164,0.439613,0.500322,0.635231,0.548678,0.630861,0.631913,0.561998,0.798058,0.431506,0.102332,0.383416,0.921957,0.559367,0.455238,0.270026,0.468161,0.780716,0.330007,0.999876,0.569543,0.484208,0.408801,0.471779,0.696733,0.530575,0.447284,0.704241,0.57914,0.379137,0.64567,8
0.898404,0.742971,0.852046,0.460913,0.274731,0.35831,0.415326,0.631141,0.601994,0.600605,0.417916,0.474741,0.441299,0.442912,0.370904,0.663247,0.484096,0.295101,0.786036,0.534481,0.673314,0.554228,0.585292,0.515494,0.445292,0.736395,0.391189,0.527753,0.615415,0.451567,0.366677,0.632668,0.638372,0.563077,0.455398,0.319396,0.670032,0.50724,0.496382,0.27289,0.519065,0.468341,0.357222,0.475254,0.491591,0.526206,0.517495,0.839486,0.46172,0.386383,0.69107,0.590159,0.446715,0.817497,0.383415,0.455873,0.586107,0.672083,0.565769,0.4469,0.225279,0.447318,0.655579,0.228977,8
0.974414,0.628761,0.759677,0.511374,0.203282,0.486612,0.38446,0.659386,0.441855,0.671612,0.445329,0.419329,0.382487,0.415455,0.458522,0.655546,0.491125,0.564733,0.723871,0.465773,0.756104,0.543946,0.571303,0.415598,0.436291,0.708338,0.37379,0.566561,0.396681,0.555042,0.470152,0.643091,0.532916,0.555358,0.429639,0.279739,0.646212,0.265275,0.502042,0.439587,0.44493,0.588368,0.344585,0.398966,0.557842,0.648798,0.509802,0.662755,0.506662,0.531469,0.526933,0.380475,0.516904,0.563676,0.591303,0.474837,0.873784,0.667429,0.487862,0.323352,0.363327,0.492359,0.609058,0.71989,8
0.869001,0.639082,0.871201,0.316083,0.433877,0.250045,0.536304,0.699842,0.511503,0.737454,0.293734,0.572914,0.445485,0.573675,0.346231,0.350068,0.320733,0.273675,0.696113,0.306256,0.687123,0.486164,0.603499,0.515629,0.529647,0.640071,0.539998,0.394672,0.544977,0.570208,0.18956,0.449527,0.829558,0.462943,0.49438,0.338323,0.533048,0.453595,0.541916,0.575942,0.326789,0.730655,0.574254,0.619346,0.598861,0.548274,0.488264,0.822971,0.641492,0.738656,0.643156,0.447007,0.58835,0.523363,0.42937,0.493003,0.666685,0.580942,0.495463,0.219987,0.559206,0.510015,0.562121,0.385463,8
0.734973,0.155004,0.540894,0.758257,0.315923,0.553517,0.63902,0.368361,0.378971,0.470415,0.312014,0.304139,0.66261,0.409908,0.478939,0.388236,0.270287,0.610174,0.538213,0.791887,0.710116,0.54911,0.618857,0.444874,0.39488,0.728711,0.392191,0.388763,0.235165,0.69884,0.215963,0.449403,0.596542,0.410488,0.679037,0.4407,0.677549,0.520468,0.710967,0.541815,0.498767,0.609485,0.344189,0.263152,0.440389,0.676281,0.56088,0.537943,0.391418,0.52343,0.839933,0.321228,0.746316,0.609479,0.425397,0.325783,0.411116,0.755804,0.30497,0.375857,0.678101,0.527081,0.553532,0.382432,8
0.941612,0.29971,0.71176,0.551759,0.103633,0.510499,0.510901,0.561629,0.33945,0.65607,0.37715,0.315831,0.658857,0.424858,0.454769,0.543819,0.607187,0.660464,0.700366,0.661891,0.77075,0.661515,0.657144,0.633537,0.556801,0.714867,0.262292,0.461588,0.575127,0.458957,0.36442,0.39755,0.744315,0.471439,0.443899,0.402295,0.613143,0.482904,0.625202,0.428201,0.624749,0.663461,0.217809,0.492352,0.422483,0.494713,0.593765,0.701534,0.49477,0.623025,0.694738,0.505747,0.662414,0.508405,0.256364,0.449306,0.608903,0.713392,0.755549,0.367941,0.433105,0.400922,0.44652,0.209334,8
0.825341,0.396768,0.61915,0.509847,0.654413,0.526044,0.677262,0.366782,0.267929,0.7274,0.188702,0.580261,0.639281,0.252324,0.795217,0.432176,0.377618,0.449573,0.452714,0.510576,0.789151,0.535045,0.64975,0.532992,0.576502,0.685343,0.232643,0.255326,0.579167,0.603068,0.177356,0.417571,0.751378,0.463462,0.821334,0.501111,0.794775,0.993662,0.710998,0.475899,0.242946,0.698941,0.380526,0.371215,0.365773,0.841542,0.346004,0.61838,0.498336,0.292232,0.625221,0.491845,0.760375,0.877086,0.82457,0.504111,0.587296,0.595286,0.498973,0.226382,0.390722,0.458031,0.644417,0.361638,8
0.96773,0.620768,0.767087,0.503183,0.277613,0.376015,0.520813,0.676098,0.445108,0.789047,0.364762,0.40342,0.507839,0.392244,0.29441,0.566051,0.45776,0.497697,0.785077,0.443296,0.788427,0.582102,0.533935,0.477432,0.594993,0.572149,0.341409,0.492854,0.547596,0.525884,0.332388,0.462854,0.393507,0.546719,0.413578,0.315792,0.628673,0.382648,0.418037,0.369801,0.522617,0.684582,0.33746,0.578491,0.557267,0.516635,0.359151,0.758451,0.348795,0.65784,0.686316,0.600069,0.619486,0.531285,0.477654,0.433006,0.73501,0.720446,0.674968,0.407625,0.301051,0.420366,0.654182,0.527569,8
0.926954,0.336083,0.635002,0.619051,0.301955,0.582008,0.588479,0.437688,0.389188,0.623546,0.30744,0.198217,0.643656,0.409591,0.524341,0.481384,0.40537,0.562209,0.555272,0.630194,0.871529,0.555052,0.682345,0.573884,0.607875,0.784962,0.415632,0.378983,0.573551,0.538357,0.225714,0.498981,0.602429,0.651132,0.530494,0.392618,0.562772,0.72106,0.585183,0.539801,0.458275,0.78738,0.33628,0.396016,0.310761,0.471721,0.440396,0.558038,0.535436,0.375826,0.758954,0.371231,0.649483,0.598978,0.412641,0.295108,0.488466,0.679456,0.699629,0.302928,0.349595,0.457756,0.399256,0.344312,8
0.849391,0.269561,0.625872,0.677701,0.288665,0.544131,0.487155,0.318382,0.261312,0.589661,0.256906,0.339455,0.480648,0.440453,0.598511,0.570173,0.45961,0.589057,0.634121,0.650649,0.8319,0.582669,0.682797,0.627896,0.500396,0.717691,0.277514,0.400689,0.572908,0.617974,0.23948,0.310669,0.508313,0.492319,0.351953,0.357102,0.56883,0.669117,0.551442,0.536402,0.352961,0.780153,0.267747,0.463113,0.471011,0.607044,0.43108,0.668047,0.482291,0.385093,0.758675,0.671299,0.778257,0.564278,0.241915,0.226951,0.431467,0.625582,0.390343,0.507265,0.350068,0.409023,0.526396,0.321234,8
0.985792,0.678761,0.705521,0.513337,0.316688,0.510848,0.529913,0.569293,0.533367,0.636779,0.451631,0.409709,0.62591,0.482994,0.22698,0.522863,0.509724,0.403514,0.64305,0.486931,0.774857,0.729616,0.423993,0.346717,0.48945,0.630813,0.407724,0.583842,0.52455,0.333609,0.365408,0.588894,0.947752,0.691038,0.607851,0.349532,0.783602,0.490541,0.631907,0.469828,0.57737,0.438248,0.429413,0.489559,0.560967,0.587847,0.612133,0.481111,0.523882,0.526282,0.423884,0.656615,0.450577,0.716284,0.693879,0.576602,0.75093,0.40798,0.497443,0.350449,0.381932,0.302637,0.461054,0.442389,8
0.947363,0.367476,0.645618,0.436855,0.210812,0.500058,0.343797,0.713961,0.253136,0.623463,0.397687,0.53621,0.406938,0.309269,0.576321,0.588241,0.635654,0.492203,0.631867,0.530311,0.885589,0.381506,0.61684,0.628802,0.548619,0.509137,0.373359,0.376318,0.61837,0.616356,0.302403,0.420343,0.664791,0.612295,0.540469,0.308965,0.59658,0.576288,0.554604,0.468292,0.566332,0.778053,0.372697,0.730254,0.555919,0.445176,0.446814,0.724619,0.556798,0.654213,0.569282,0.611995,0.72027,0.422729,0.431155,0.561255,0.553551,0.672279,0.732879,0.065917,0.749146,0.184193,0.328033,0.461209,8
0.869689,0.742277,0.819911,0.448026,0.285953,0.295598,0.531974,0.641644,0.598698,0.738244,0.329713,0.487795,0.509443,0.499904,0.211415,0.464833,0.427393,0.269347,0.745775,0.421894,0.669428,0.545805,0.505403,0.445209,0.531769,0.634485,0.470374,0.40634,0.634812,0.552912,0.256192,0.595071,0.694653,0.597473,0.379503,0.276911,0.628863,0.560499,0.501016,0.465119,0.446948,0.710898,0.337618,0.497261,0.501815,0.43876,0.316182,0.768004,0.580427,0.519134,0.625247,0.577218,0.701719,0.666169,0.285832,0.301326,0.692809,0.856364,0.632764,0.161861,0.476935,0.502476,0.552124,0.287463,8
0.791298,0.566457,0.607415,0.551846,0.349591,0.583335,0.408927,0.766951,0.819008,0.632606,0.349549,0.527053,0.478724,0.192295,0.501956,0.448026,0.473601,0.67657,0.384318,0.746475,0.446632,0.031615,0.309861,0.498846,0.540677,0.666155,0.515084,0.560591,0.511179,0.398937,0.860764,0.769605,0.575766,0.693387,0.700195,0.505583,0.200476,0.240182,0.656553,0.219984,0.623082,0.464773,0.340134,0.488041,0.345629,0.274593,0.23066,0.772135,0.427655,0.773468,0.64972,0.599951,0.778672,0.431778,0.428358,0.533934,0.55968,0.626819,0.405871,0.646324,0.697613,0.330678,0.567179,0.582263,8
0.925904,0.402027,0.585773,0.648269,0.30066,0.591721,0.583868,0.411853,0.365499,0.72813,0.348165,0.274488,0.806031,0.366333,0.364614,0.45929,0.45261,0.576918,0.673184,0.566778,0.757686,0.570105,0.658057,0.449592,0.572699,0.774786,0.413754,0.454136,0.524194,0.447886,0.257263,0.642944,0.693496,0.514363,0.662796,0.229067,0.541666,0.590961,0.683609,0.44903,0.543205,0.656324,0.368575,0.461396,0.423254,0.684623,0.366485,0.604245,0.629639,0.64749,0.744707,0.397313,0.692231,0.602688,0.523495,0.33677,0.494539,0.588989,0.416714,0.333187,0.318523,0.558616,0.418941,0.225349,8
0.890345,0.562809,0.724517,0.416083,0.344189,0.341046,0.601424,0.509848,0.2981,0.848154,0.29077,0.350733,0.54346,0.359946,0.415667,0.445661,0.553545,0.310296,0.684625,0.425047,0.956286,0.501825,0.590838,0.51378,0.704235,0.506862,0.479097,0.341889,0.550171,0.584678,0.179705,0.437765,0.653784,0.509904,0.561257,0.239183,0.536614,0.764544,0.589811,0.453097,0.456766,0.761968,0.491326,0.273674,0.487758,0.492335,0.465831,0.617398,0.679842,0.755355,0.724588,0.548061,0.715924,0.648296,0.41568,0.296495,0.551721,0.671098,0.612209,0.338779,0.558864,0.443973,0.393698,0.220009,8
0.472604,0.039,0.671368,0.875706,0.3883,0.519971,0.653266,0.508066,0.565441,0.474365,0.25434,0.518575,0.532803,0.483766,0.427141,0.315741,0.295962,0.656093,0.474238,0.603242,0.722798,0.633176,0.611943,0.506487,0.408284,0.596483,0.432782,0.44433,0.366209,0.651363,0.205897,0.499827,0.736864,0.473618,0.662557,0.481528,0.556247,0.637245,0.615773,0.552955,0.643322,0.566243,0.24737,0.427606,0.243507,0.604112,0.677269,0.427703,0.568011,0.373306,0.812117,0.475763,0.560746,0.637691,0.493678,0.515899,0.418932,0.680847,0.558455,0.285064,0.362906,0.582074,0.467861,0.134848,8
0.969329,0.557814,0.671988,0.570547,0.26281,0.538263,0.475162,0.526189,0.413896,0.69534,0.329132,0.271942,0.520501,0.421506,0.426937,0.533517,0.346412,0.460173,0.664226,0.581416,0.841865,0.636095,0.589653,0.349852,0.56956,0.765497,0.393124,0.461423,0.542014,0.456284,0.299272,0.610104,0.669002,0.578258,0.48099,0.239184,0.57801,0.443826,0.480106,0.515995,0.499574,0.754196,0.315138,0.42374,0.452039,0.579811,0.437975,0.712553,0.598353,0.733009,0.503409,0.460334,0.748385,0.568552,0.524085,0.38621,0.760276,0.50356,0.583958,0.266126,0.273014,0.516143,0.696301,0.499936,8
0.728517,0.22016,0.612629,0.753202,0.374435,0.549582,0.449294,0.288427,0.261908,0.685449,0.270064,0.457699,0.520089,0.467592,0.602854,0.515308,0.469191,0.518879,0.635054,0.641161,0.830192,0.465993,0.660197,0.652268,0.47596,0.664797,0.278856,0.418418,0.472265,0.796012,0.120958,0.408312,0.435512,0.451101,0.385305,0.299099,0.447824,0.687333,0.649993,0.561181,0.524894,0.808811,0.301283,0.207412,0.481321,0.562048,0.55201,0.615172,0.507771,0.353273,0.681115,0.596509,0.786534,0.524009,0.329131,0.238032,0.50163,0.507462,0.362423,0.435196,0.481339,0.455546,0.585856,0.343998,8
0.978637,0.593647,0.845976,0.49357,0.228189,0.51037,0.464451,0.617599,0.457662,0.671532,0.432415,0.389849,0.485767,0.475877,0.343408,0.597753,0.576611,0.520573,0.660648,0.569678,0.788731,0.607539,0.505218,0.337787,0.504051,0.560548,0.39227,0.572397,0.536656,0.554335,0.340148,0.593002,0.591082,0.604045,0.463885,0.373454,0.701822,0.399159,0.493428,0.488852,0.480771,0.598733,0.412914,0.374155,0.54361,0.648763,0.458379,0.71045,0.326196,0.542361,0.483439,0.509286,0.573795,0.638167,0.587955,0.500741,0.739982,0.467295,0.46359,0.356818,0.345077,0.364897,0.540652,0.735878,8
0.946405,0.558461,0.851363,0.425722,0.246377,0.408108,0.528929,0.735317,0.435006,0.704524,0.295743,0.48778,0.419554,0.359295,0.259747,0.507335,0.620785,0.420022,0.796108,0.519772,0.839004,0.527322,0.557569,0.475163,0.55609,0.473489,0.29437,0.422777,0.638497,0.675303,0.302492,0.300812,0.369035,0.569767,0.362655,0.39121,0.525445,0.477305,0.561364,0.507097,0.568333,0.62396,0.351807,0.567113,0.45245,0.604762,0.390145,0.561746,0.313769,0.514898,0.57395,0.693282,0.500125,0.553982,0.361631,0.462892,0.556665,0.594541,0.580484,0.421983,0.352709,0.354798,0.588102,0.540223,8
0.869676,0.283068,0.572714,0.69868,0.259001,0.569716,0.511883,0.370835,0.316529,0.633008,0.28162,0.330913,0.612333,0.39011,0.514273,0.544041,0.49122,0.58271,0.700747,0.706805,0.808541,0.594793,0.686805,0.534212,0.553036,0.827892,0.370191,0.463406,0.511243,0.562165,0.201587,0.410083,0.593363,0.525141,0.419811,0.435776,0.564536,0.643519,0.598914,0.484337,0.446915,0.62238,0.304897,0.372529,0.404784,0.63759,0.514666,0.610155,0.502137,0.493895,0.885029,0.435445,0.765364,0.546325,0.569516,0.215392,0.242727,0.622506,0.431722,0.559,0.351832,0.470093,0.503001,0.245189,8
0.515803,0.092042,0.718261,0.583178,0.510149,0.466805,0.620627,0.564759,0.388707,0.498365,0.106685,0.706886,0.604833,0.457686,0.534111,0.185489,0.544367,0.686285,0.422194,0.644419,0.583577,0.360495,0.55008,0.564279,0.290954,0.420287,0.615263,0.339651,0.321626,0.702048,0.055028,0.469459,0.792687,0.285491,0.552857,0.571193,0.534544,0.467919,0.505955,0.577246,0.17103,0.430347,0.467118,0.263806,0.303652,0.545184,0.449662,0.530121,0.575233,0.549133,0.654299,0.456509,0.723004,0.828459,0.621528,0.489596,0.483633,0.695035,0.447591,0.46604,0.329608,0.524999,0.755413,0.377564,8
0.900392,0.785132,0.801429,0.453302,0.259362,0.367944,0.368538,0.567035,0.588985,0.535622,0.486656,0.494815,0.511709,0.467253,0.439627,0.75501,0.53024,0.444577,0.711725,0.557307,0.6993,0.566556,0.519285,0.505853,0.443306,0.686653,0.350069,0.736758,0.726317,0.614476,0.415528,0.663576,0.678051,0.685973,0.445126,0.367425,0.70399,0.458618,0.690292,0.147637,0.406105,0.346725,0.421283,0.447091,0.509599,0.27201,0.682485,0.693195,0.515881,0.436197,0.595797,0.604391,0.576913,0.693266,0.521115,0.383206,0.485204,0.507265,0.20385,0.599665,0.364561,0.270104,0.678585,0.340953,8
0.857647,0.333645,0.682851,0.352747,0.22887,0.505868,0.533545,0.597423,0.249294,0.762531,0.239199,0.402495,0.585965,0.489097,0.574348,0.360999,0.590434,0.702439,0.58255,0.583914,0.800306,0.290134,0.613293,0.731223,0.771866,0.602288,0.444534,0.312354,0.64958,0.62045,0.373337,0.379111,0.769006,0.376071,0.516526,0.505726,0.503214,0.565722,0.72617,0.472955,0.498534,0.671634,0.543687,0.197065,0.351139,0.569425,0.47843,0.796533,0.716806,0.469221,0.772414,0.326486,0.577346,0.738412,0.491505,0.704111,0.801224,0.799761,0.559877,0.49106,0.668195,0.490987,0.573072,0.334184,8
0.889234,0.318302,0.598029,0.696369,0.285444,0.593491,0.508912,0.421721,0.324319,0.658521,0.313135,0.300171,0.580783,0.367541,0.577206,0.586108,0.396917,0.523249,0.557622,0.633403,0.801075,0.703235,0.679759,0.529404,0.524104,0.785124,0.388057,0.420176,0.395078,0.632414,0.131356,0.485705,0.563546,0.526541,0.419473,0.344853,0.480809,0.624076,0.626341,0.583161,0.334458,0.797846,0.246019,0.414696,0.406393,0.668356,0.403989,0.677734,0.367814,0.485618,0.788509,0.535687,0.762785,0.516571,0.365525,0.270632,0.346339,0.553581,0.492971,0.468923,0.511668,0.395462,0.473648,0.205717,8
0.945418,0.693372,0.7464,0.473305,0.297824,0.292601,0.57738,0.580354,0.44076,0.798927,0.375197,0.449957,0.456257,0.454357,0.383132,0.58874,0.421859,0.38382,0.733995,0.350877,0.840984,0.571952,0.581145,0.572484,0.578505,0.680547,0.418682,0.471473,0.589002,0.5481,0.248388,0.378315,0.592497,0.52063,0.343479,0.310073,0.609795,0.670596,0.406201,0.407336,0.510381,0.805948,0.447876,0.47216,0.388351,0.546839,0.48721,0.65297,0.603871,0.486268,0.646683,0.51449,0.702808,0.605281,0.373421,0.381064,0.73972,0.712834,0.644351,0.336662,0.433671,0.263996,0.631401,0.206652,8
0.940485,0.506796,0.654919,0.587482,0.223999,0.610223,0.527436,0.497912,0.3367,0.726103,0.344905,0.289167,0.670077,0.449193,0.257667,0.53354,0.574259,0.477711,0.664705,0.587849,0.778099,0.580187,0.558185,0.422304,0.506692,0.719917,0.48265,0.514375,0.630206,0.467977,0.301075,0.650635,0.631298,0.479134,0.514361,0.283254,0.612666,0.381669,0.547425,0.548341,0.497499,0.66059,0.433551,0.457243,0.524775,0.62429,0.413682,0.598767,0.56034,0.743187,0.710299,0.532621,0.819862,0.565894,0.615273,0.502912,0.658037,0.582037,0.618685,0.178975,0.526813,0.336752,0.313187,0.367199,8
0.886936,0.693674,0.952816,0.408645,0.236855,0.48572,0.406309,0.614701,0.612025,0.561216,0.394432,0.512464,0.395093,0.41167,0.476934,0.627348,0.566583,0.444859,0.727323,0.646117,0.58726,0.392721,0.543317,0.368974,0.546549,0.643064,0.319708,0.442718,0.543132,0.817044,0.406489,0.570796,0.576668,0.440524,0.438632,0.485095,0.417235,0.32558,0.559982,0.401801,0.424348,0.584874,0.305903,0.384888,0.636039,0.524782,0.422115,0.903609,0.425081,0.274259,0.761746,0.595837,0.575044,0.453989,0.30462,0.586679,0.657393,0.604798,0.507437,0.52562,0.220151,0.80461,0.778441,0.571692,8
0.983821,0.558922,0.762619,0.528635,0.204502,0.478839,0.464257,0.619423,0.435044,0.711016,0.394728,0.349181,0.472221,0.402057,0.387303,0.585775,0.470353,0.437927,0.717956,0.561348,0.849288,0.687276,0.632808,0.387992,0.55436,0.70987,0.379135,0.497557,0.566121,0.412294,0.326042,0.552706,0.617779,0.606688,0.467824,0.296434,0.707475,0.547361,0.462108,0.3808,0.464939,0.68089,0.189381,0.494197,0.466942,0.764854,0.554766,0.664676,0.455882,0.620307,0.535843,0.5337,0.744173,0.76971,0.558815,0.465855,0.642359,0.517837,0.583539,0.430218,0.357351,0.249828,0.547676,0.590771,8
0.438713,0.092183,0.676386,0.693562,0.44901,0.374525,0.556169,0.506885,0.414198,0.467638,0.168647,0.664556,0.466465,0.42484,0.419159,0.195388,0.425984,0.66402,0.452123,0.637612,0.787794,0.327438,0.673579,0.676255,0.377965,0.417418,0.522699,0.387586,0.281713,0.709217,0.114115,0.382892,0.787158,0.50825,0.635713,0.541422,0.566864,0.77796,0.528436,0.573408,0.485389,0.536957,0.557431,0.247413,0.389123,0.607975,0.40856,0.438526,0.45138,0.46398,0.686553,0.452422,0.950961,0.863438,0.494277,0.396754,0.50028,0.570572,0.570772,0.285385,0.625253,0.417936,0.56234,0.256421,8
0.958468,0.491968,0.786856,0.463384,0.269403,0.478762,0.484701,0.656694,0.283176,0.671414,0.350028,0.405094,0.473948,0.373816,0.449883,0.559346,0.499291,0.386648,0.687399,0.521227,0.763089,0.476568,0.621379,0.605042,0.533799,0.622453,0.307752,0.439599,0.575631,0.705837,0.210958,0.42824,0.501633,0.627217,0.434035,0.379351,0.440793,0.704416,0.563552,0.469138,0.559487,0.87208,0.481846,0.489796,0.403938,0.736965,0.332343,0.885581,0.722424,0.489415,0.612445,0.469679,0.580451,0.559951,0.551639,0.431482,0.948486,0.734748,0.632756,0.206358,0.449874,0.155825,0.602213,0.504886,8
0.893375,0.270924,0.685313,0.549553,0.392795,0.547284,0.580975,0.382178,0.215243,0.651907,0.306208,0.393984,0.616768,0.478304,0.630207,0.446306,0.323936,0.394884,0.583767,0.590672,0.763603,0.468774,0.687053,0.728822,0.546767,0.775723,0.29137,0.267615,0.62924,0.625363,0.112958,0.322803,0.582497,0.571761,0.582535,0.397177,0.629603,0.855682,0.6239,0.566867,0.344839,0.914836,0.415788,0.488108,0.355069,0.758177,0.480519,0.629922,0.573496,0.449452,0.730215,0.44602,0.754529,0.632229,0.459006,0.288531,0.412637,0.484557,0.305735,0.397205,0.705605,0.577876,0.526352,0.280747,8
0.947855,0.420782,0.776958,0.367067,0.411191,0.470608,0.61213,0.654555,0.318591,0.812376,0.282708,0.403099,0.513883,0.449796,0.503986,0.45291,0.373664,0.503341,0.672401,0.566351,0.793517,0.414182,0.615681,0.589767,0.763553,0.602707,0.444413,0.377973,0.731928,0.507814,0.27022,0.447116,0.661265,0.406817,0.576729,0.385244,0.615937,0.6583,0.734876,0.537701,0.383282,0.658898,0.503478,0.345331,0.448556,0.467466,0.441637,0.715826,0.722803,0.57452,0.81091,0.318586,0.63738,0.607226,0.479171,0.344608,0.456515,0.614344,0.275287,0.188564,0.547891,0.406575,0.686274,0.391911,8
