@relation plant-margin

@attribute f1 numeric
@attribute f2 numeric
@attribute f3 numeric
@attribute f4 numeric
@attribute f5 numeric
@attribute f6 numeric
@attribute f7 numeric
@attribute f8 numeric
@attribute f9 numeric
@attribute f10 numeric
@attribute f11 numeric
@attribute f12 numeric
@attribute f13 numeric
@attribute f14 numeric
@attribute f15 numeric
@attribute f16 numeric
@attribute f17 numeric
@attribute f18 numeric
@attribute f19 numeric
@attribute f20 numeric
@attribute f21 numeric
@attribute f22 numeric
@attribute f23 numeric
@attribute f24 numeric
@attribute f25 numeric
@attribute f26 numeric
@attribute f27 numeric
@attribute f28 numeric
@attribute f29 numeric
@attribute f30 numeric
@attribute f31 numeric
@attribute f32 numeric
@attribute f33 numeric
@attribute f34 numeric
@attribute f35 numeric
@attribute f36 numeric
@attribute f37 numeric
@attribute f38 numeric
@attribute f39 numeric
@attribute f40 numeric
@attribute f41 numeric
@attribute f42 numeric
@attribute f43 numeric
@attribute f44 numeric
@attribute f45 numeric
@attribute f46 numeric
@attribute f47 numeric
@attribute f48 numeric
@attribute f49 numeric
@attribute f50 numeric
@attribute f51 numeric
@attribute f52 numeric
@attribute f53 numeric
@attribute f54 numeric
@attribute f55 numeric
@attribute f56 numeric
@attribute f57 numeric
@attribute f58 numeric
@attribute f59 numeric
@attribute f60 numeric
@attribute f61 numeric
@attribute f62 numeric
@attribute f63 numeric
@attribute f64 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99}

@data
0,0.019046,0.046509,0.149429,0.140348,0,0.170213,0,0.069763,0.059996,0.218752,0.241381,0.018778,0,0.323525,0,0.212123,0.103258,0.343753,0.2069,0.13462,0.156256,0,0.400001,0.023808,0.204542,0,0.317079,0.605255,0.06557,0.034481,0.015384,0.348841,0.066662,0,0.152174,0.142863,0.055551,0.147065,0,0.009345,0.6383,0.2,0,0.494521,0,0.111113,0.372346,0.018181,0.255324,0.014924,0,0.519999,0,0.138882,0.071423,0.062496,0.379317,0.10853,0.282613,0.045451,0.051279,0.078128,0,77
0.022221,0,0.093023,0.344833,0.07017,0,0.063826,0,0.093018,0.100004,0.125,0.310341,0.028169,0,0.323525,0,0.090903,0.141302,0.328128,0.137922,0.13462,0.093744,0,0.125005,0.023808,0.068177,0.047616,0.29269,0.605255,0.016392,0.103452,0.030768,0.139539,0,0.047616,0.08695,0.200002,0.041663,0.205885,0,0,0.510637,0.249996,0,0.472537,0,0.166664,0.287238,0.054543,0.382975,0.044772,0,0.280003,0.0303,0.09722,0.071423,0.093744,0.53449,0.1938,0.326087,0,0.051279,0.140624,0,77
0,0,0.255814,0.356326,0.07017,0,0.042551,0,0.069763,0,0,0.137922,0.037558,0,0.294115,0,0.424247,0.124999,0.328128,0.17242,0.23078,0.031248,0,0.074995,0,0.363633,0,0.121956,0.421046,0.016392,0.051721,0,0.232557,0.066662,0.023808,0.065212,0.142863,0.166665,0.294115,0.05405,0,0.276599,0.249996,0.121204,0.384623,0.065213,0.259259,0.404265,0.018181,0.510637,0.044772,0,0.320001,0,0.09722,0.071423,0.062496,0.413798,0.201552,0.19565,0,0,0.187504,0,77
0.066662,0.095236,0.174419,0.126436,0.052627,0.018867,0.319151,0,0.093018,0.280003,0.203128,0.137922,0.084506,0,0.176475,0,0,0.103258,0.187504,0.068961,0.25001,0.093744,0,0.150003,0,0.136365,0,0.121956,0.368419,0.032785,0.034481,0.030768,0.162793,0,0.119053,0.3913,0.142863,0.111108,0.176475,0.05405,0,0.468088,0.149996,0.030301,0.208794,0.043475,0.166664,0.425541,0,0.404251,0.179107,0.023254,0.320001,0,0.305547,0,0.093744,0.431039,0.124033,0.260874,0,0,0.218752,0,77
0,0.047621,0.081396,0.310346,0.157891,0,0.042551,0,0.069763,0.079995,0.093752,0.275861,0.037558,0,0.147065,0,0.121204,0.124999,0.296872,0.068961,0.15385,0.124992,0,0.224998,0.023808,0.272731,0,0.073166,0.355255,0.06557,0.086211,0.046152,0.162793,0.066662,0.023808,0.108699,0.285712,0.111108,0.235295,0.05405,0.009345,0.680849,0.2,0.060602,0.395612,0.065213,0.185181,0.382984,0,0.297874,0.089553,0,0.379997,0,0.138882,0.107135,0.124992,0.51725,0.170546,0.239126,0.045451,0.025639,0.140624,0,77
0.088883,0.057144,0.127905,0.172416,0.052627,0.006289,0.021276,0.062496,0.046509,0.059996,0.187504,0.103442,0.075117,0,0.35295,0,0.121204,0.157608,0.343753,0.137922,0.19231,0.031248,0,0.175002,0,0.181817,0,0.170733,0.51315,0,0.034481,0.015384,0.162793,0.066662,0.047616,0.239125,0.200002,0.09722,0.235295,0.05405,0,0.468088,0.166661,0.060602,0.340669,0.021738,0.111113,0.361708,0,0.340426,0.089553,0.023254,0.440004,0,0.083332,0,0.124992,0.568971,0.209303,0.173913,0,0,0.218752,0,77
0,0.019046,0.069769,0.218391,0.105264,0,0.106388,0,0.093018,0.100004,0.140624,0.241381,0.079811,0,0.294115,0,0.272726,0.119564,0.281248,0.24138,0.11539,0.156256,0,0.125005,0.071424,0.227268,0,0.268289,0.236836,0.081971,0.086211,0.107696,0.093018,0,0,0.173912,0.257142,0.09722,0.294115,0.027025,0.018691,0.40425,0.233331,0.030301,0.406605,0,0.240742,0.308519,0.018181,0.382975,0.014924,0,0.379997,0.0303,0.166664,0.107135,0.124992,0.413798,0.224811,0.369563,0,0,0.109376,0,77
0.044441,0,0.127905,0.275865,0.157891,0,0.148938,0,0.069763,0.059996,0.062496,0.17242,0.018778,0,0.235295,0,0.242425,0.124999,0.375,0.2069,0.13462,0.093744,0,0.074995,0,0.227268,0,0.365856,0.276314,0.049177,0.051721,0.015384,0.279078,0.066662,0.023808,0.108699,0.085709,0.208327,0.294115,0.081076,0.018691,0.723401,0.066661,0.090903,0.340669,0.086951,0.222225,0.404265,0,0.425525,0.029848,0.023254,0.699998,0,0.09722,0.035712,0.031248,0.448279,0.155039,0.173913,0,0,0.093752,0,77
0.311113,0.228569,0.023254,0.436788,0,0.044025,0.042551,0,0.046509,0.100004,0.640624,0.034481,0.291068,0.047616,0.02941,0,0.090903,0.152173,0.234376,0.24138,0,0.031248,0,0,0.023808,0.340908,0.071424,0.024389,0.315784,0.06557,0,0,0.465114,0,0.166669,0.19565,0.200002,0,0,0,0.009345,0.382975,0.03333,0.060602,0.351656,0.021738,0,0.021276,0,0,0.328358,0,0.079995,0.01515,0.05555,0,0.093744,0.362078,0.201552,0.19565,0,0.051279,0.234376,0.021738,78
0.466669,0.171426,0.069769,0.137935,0,0.094339,0.148938,0,0.116284,0.240005,0.578129,0,0.192486,0.023808,0.05882,0,0.363645,0.135867,0.078128,0.44828,0,0.031248,0,0.024998,0.023808,0.204542,0.023808,0.048777,0.499994,0.098363,0,0,0.372095,0.066662,0.190477,0.282611,0.171433,0,0.02941,0.05405,0,0.255324,0.03333,0.151521,0.351656,0,0,0.021276,0.036362,0.021275,0.194031,0.046509,0.059997,0,0.069445,0.035712,0.499999,0.327587,0.139536,0.086951,0,0.025639,0.562497,0,78
0.399996,0.399995,0.127905,0.080461,0,0.031447,0.170213,0,0.023254,0.120003,0.656249,0,0.173708,0.071424,0.02941,0,0.212123,0.168476,0.078128,0.379301,0,0,0,0.049997,0.023808,0.249994,0.023808,0.024389,0.368419,0.081971,0,0,0.465114,0.133324,0.190477,0.239125,0.257142,0,0.02941,0,0,0.3617,0.1,0.060602,0.32968,0,0,0.021276,0,0,0.298501,0.023254,0.160001,0,0,0,0.156256,0.51725,0.186049,0.043475,0,0.051279,0.390625,0.065213,78
0.266671,0.133333,0.302323,0.241384,0.017542,0.08805,0.425527,0,0.069763,0.32,0.218752,0.034481,0.150233,0.023808,0.11764,0,0.393946,0.059781,0.140624,0.310341,0.03846,0,0,0,0,0.386359,0,0.219511,0.249993,0.196727,0.01724,0,0.139539,0,0.142861,0.239125,0.228572,0.15277,0.08823,0.027025,0.009345,0.276599,0.03333,0.212124,0.219783,0.021738,0.037036,0.042551,0,0,0.298501,0,0.420005,0,0.09722,0,0.312496,0.327587,0.240314,0.086951,0,0.051279,0.296872,0.043475,78
0.399996,0.238093,0.046509,0.160923,0,0.132075,0.191488,0,0,0.219997,0.593751,0.068962,0.169011,0,0.05882,0,0.696973,0.157608,0.062496,0.275861,0,0,0,0,0,0.136365,0,0,0.223679,0.098363,0,0,0.232557,0.066662,0.380953,0.347824,0.228572,0,0.05882,0.027025,0.009345,0.234038,0.066661,0.030301,0.296709,0,0.018517,0.053194,0,0.085101,0.402979,0,0.120003,0,0.041662,0.035712,0.187504,0.396558,0.116281,0.347825,0.181806,0.025639,0.453128,0,78
0.288892,0.209523,0.151165,0.195404,0.017542,0.106917,0.127663,0,0.023254,0.219997,0.296872,0.068962,0.159622,0.023808,0.08823,0,0.424247,0.135867,0.140624,0.344821,0.05769,0.062496,0,0,0,0.159091,0,0.097555,0.368419,0.049177,0,0,0.279078,0,0.42857,0.260874,0.228572,0.027776,0.11764,0.05405,0.018691,0.510637,0.016665,0.060602,0.175829,0.043475,0.074069,0.021276,0,0.021275,0.268653,0.046509,0.300002,0.01515,0.166664,0,0.187504,0.448279,0.224811,0.152175,0,0.051279,0.203128,0.086951,78
0.422218,0.323805,0.186046,0.126436,0,0.138364,0.148938,0,0.046509,0.240005,0.468753,0.068962,0.239433,0,0.05882,0,0.333328,0.124999,0.156248,0.344821,0.01923,0,0,0,0.047616,0.340908,0.047616,0.048777,0.302627,0.114756,0,0,0.534888,0,0.30953,0.08695,0.371436,0,0.02941,0.027025,0,0.340425,0.03333,0.060602,0.208794,0.021738,0,0.031914,0,0,0.298501,0,0.140002,0,0.09722,0,0.218752,0.206904,0.178297,0,0,0.025639,0.343752,0.021738,78
0.355554,0.2,0.197673,0.126436,0.035085,0.08805,0.085102,0,0,0.120003,0.484377,0.137922,0.173708,0,0.11764,0,0.333328,0.054346,0.203128,0.55172,0.03846,0,0,0,0.023808,0.340908,0,0.146345,0.447359,0.098363,0,0,0.511634,0,0.285721,0.3913,0.342866,0.055551,0.11764,0.027025,0.009345,0.446811,0.03333,0.090903,0.208794,0.021738,0.018517,0.095746,0,0.063826,0.22388,0,0.300002,0.01515,0.09722,0,0.343744,0.206904,0.147287,0.021738,0,0.025639,0.203128,0.065213,78
0.466669,0.361904,0.174419,0.126436,0.052627,0.213834,0.191488,0,0.046509,0.280003,0.421872,0.034481,0.140844,0.023808,0.02941,0,0.363645,0.09239,0.093752,0.275861,0.03846,0,0,0,0,0.363633,0,0.146345,0.249993,0.081971,0.034481,0.030768,0.302332,0,0.166669,0.260874,0.285712,0.138883,0.08823,0.05405,0,0.3617,0.03333,0.151521,0.12088,0.043475,0.055552,0,0,0,0.194031,0,0.320001,0,0.124995,0,0.218752,0.344828,0.139536,0.065213,0,0,0.359376,0.086951,78
0.222219,0.257139,0.151165,0.149429,0.035085,0.182389,0.148938,0,0.069763,0.219997,0.531248,0,0.131455,0.023808,0,0,0.272726,0.135867,0.156248,0.275861,0,0.031248,0.083328,0,0.023808,0.227268,0,0.097555,0.28947,0.081971,0,0,0.418604,0.133324,0.238093,0.130436,0.285712,0.041663,0.08823,0,0,0.510637,0.03333,0,0.263743,0.021738,0.018517,0.07447,0,0.04255,0.164175,0.046509,0.179999,0.04545,0.027775,0,0.218752,0.48277,0.248065,0.130437,0,0.076918,0.328128,0,78
0.088883,0.038092,0.244187,0.091955,0.052627,0.056603,0.2766,0,0.139538,0.300002,0.218752,0.034481,0.098592,0.023808,0.08823,0,0.363645,0.119564,0.343753,0.2069,0.05769,0,0,0,0.023808,0.249994,0,0.195122,0.394732,0.131148,0.01724,0,0.302332,0,0.095232,0.326087,0.314282,0.111108,0.147065,0.027025,0.056077,0.489363,0.016665,0.121204,0.241766,0,0.148147,0,0,0,0.298501,0,0.280003,0.01515,0.138882,0,0.25,0.310347,0.27132,0.543475,0,0,0.203128,0,78
0.266671,0.15238,0.267441,0.218391,0.087721,0.081761,0.255325,0,0.116284,0.260004,0.328128,0,0.075117,0.023808,0,0,0.333328,0.086955,0.171872,0.344821,0.01923,0.062496,0,0,0.023808,0.454536,0,0.195122,0.302627,0.131148,0.01724,0,0.372095,0,0.238093,0.326087,0.371436,0.180552,0.11764,0,0.009345,0.3617,0.016665,0.121204,0.197806,0.108699,0.111113,0.042551,0,0.021275,0.164175,0.023254,0.600004,0.04545,0.09722,0,0.124992,0.258625,0.162794,0.217388,0,0.025639,0.203128,0,78
0.177777,0.171426,0.279068,0.126436,0.017542,0.050314,0.340426,0,0.069763,0.280003,0.437504,0.137922,0.0892,0.023808,0.205885,0,0.454548,0.097824,0.171872,0.17242,0.07692,0.062496,0,0,0.023808,0.295457,0.023808,0.195122,0.302627,0.049177,0,0,0.348841,0,0.142861,0.19565,0.371436,0.15277,0.147065,0.081076,0.009345,0.297874,0.03333,0.181822,0.230777,0.043475,0.185181,0.085108,0.036362,0,0.208955,0,0.359999,0,0.180552,0.035712,0.093744,0.310347,0.240314,0.065213,0,0,0.25,0.021738,78
0.311113,0.27619,0.127905,0.068968,0.052627,0.062892,0.319151,0,0,0.5,0.515624,0.068962,0.145539,0,0.05882,0,0.363645,0.065218,0.203128,0.275861,0,0.031248,0,0.024998,0,0.295457,0,0.219511,0.223679,0.06557,0.034481,0,0.534888,0,0.30953,0.217387,0.200002,0.111108,0.11764,0.027025,0.046732,0.276599,0.066661,0.151521,0.131874,0.021738,0.074069,0.117022,0,0.021275,0.283577,0,0.280003,0.01515,0.05555,0.035712,0.187504,0.310347,0.178297,0.086951,0,0,0.421872,0,78
0.088883,0.209523,0.151165,0.114942,0.052627,0.075473,0.2766,0,0.046509,0.359998,0.499999,0.068962,0.131455,0.023808,0.11764,0,0.333328,0.097824,0.109376,0.793101,0.07692,0.031248,0,0.024998,0.023808,0.318182,0,0.073166,0.28947,0.06557,0.051721,0.015384,0.465114,0,0.285721,0.08695,0.200002,0.111108,0.11764,0.027025,0.009345,0.276599,0.049996,0.151521,0.153851,0,0.092596,0.085108,0.018181,0.04255,0.268653,0.046509,0.359999,0,0.09722,0,0.218752,0.379317,0.209303,0.065213,0,0.025639,0.328128,0.021738,78
0.48889,0.219046,0.081396,0.080461,0.035085,0.125783,0.234039,0,0,0.059996,0.625,0.034481,0.286381,0.071424,0.08823,0,0.272726,0.086955,0.140624,0.413799,0.01923,0.031248,0,0.024998,0,0.295457,0.023808,0.073166,0.394732,0.114756,0,0,0.39535,0.199986,0.285721,0.152174,0.371436,0.069445,0.05882,0,0.009345,0.531912,0.066661,0.090903,0.307702,0.021738,0.018517,0.042551,0,0.04255,0.22388,0.023254,0.219997,0,0.027775,0,0.312496,0.344828,0.077519,0,0,0.025639,0.125,0,78
0,0,0.279068,0.333338,0.087721,0,0,0,0.441858,0.019999,0,0.034481,0.051642,0.476186,0.08823,0,0,0.043478,0.093752,0.068961,0.3077,0.187504,0,0.024998,0.285721,0.022725,0.214285,0.195122,0.842092,0.032785,0,0.092312,0.162793,0,0,0.173912,0.257142,0.236102,0.08823,0.027025,0.037382,0.0851,0.083335,0.060602,0.527486,0.021738,0.296293,0.021276,0.054543,0.3617,0.14925,0.023254,0.059997,0.0606,0,0.035712,0.187504,0.137933,0.27132,0.413038,0,0.12821,0.218752,0.1087,79
0,0,0.220927,0.298852,0.035085,0,0.042551,0,0.581396,0.039997,0.015624,0.103442,0.018778,0.380954,0.08823,0,0,0.027175,0.25,0.068961,0.519239,0.093744,0,0.024998,0.142861,0.090902,0.214285,0.29269,0.67104,0.081971,0.103452,0.015384,0.046509,0,0,0.108699,0.257142,0.402766,0.08823,0.027025,0.018691,0.3617,0.03333,0.090903,0.472537,0,0.31481,0.010638,0.181819,0.31915,0.059696,0.069763,0.059997,0.075758,0,0.035712,0.062496,0.155174,0.30233,0.173913,0,0.205127,0.125,0.260875,79
0,0.019046,0.302323,0.310346,0.052627,0.018867,0.021276,0,0.534887,0.019999,0.046872,0.2069,0.018778,0.357146,0.11764,0,0,0.054346,0.062496,0.17242,0.44232,0.218752,0,0.099994,0.380954,0.204542,0.166669,0.097555,0.276314,0.06557,0.034481,0.076928,0.093018,0.066662,0,0.173912,0.400006,0.388878,0.235295,0.027025,0.018691,0.170212,0.116665,0.121204,0.175829,0.043475,0.333327,0.063832,0.127276,0.59575,0.179107,0.023254,0.059997,0.090908,0,0.142847,0.156256,0.224144,0.178297,0.304349,0.045451,0.12821,0.171872,0.282612,79
0.044441,0.009523,0.348837,0.287358,0.052627,0.056603,0,0,0.581396,0,0.046872,0.068962,0.084506,0.261901,0.147065,0,0.090903,0.043478,0.109376,0.17242,0.34616,0.093744,0,0,0.166669,0.136365,0.071424,0.390244,0.315784,0.06557,0.051721,0.015384,0.093018,0,0.119053,0.065212,0.371436,0.430541,0.11764,0,0.037382,0.40425,0.03333,0.060602,0.241766,0.021738,0.444439,0.053194,0.072724,0.170212,0.238804,0,0.019998,0.0303,0,0.107135,0.124992,0.327587,0.224811,0.304349,0.045451,0.102557,0.328128,0.1087,79
0,0,0.244187,0.18391,0.105264,0.050314,0.042551,0,0.604651,0.019999,0.062496,0.2069,0.061033,0.42857,0.147065,0,0.181822,0.048912,0.078128,0.275861,0.44232,0.156256,0.166656,0.175002,0.357146,0.227268,0.071424,0.195122,0.26315,0.06557,0.172413,0.030768,0.069764,0,0.071424,0.239125,0.371436,0.319434,0.205885,0,0.018691,0.212763,0.049996,0.212124,0.208794,0.086951,0.296293,0.010638,0.127276,0.340426,0.119402,0,0.160001,0.090908,0,0.107135,0.093744,0.241385,0.069768,0.065213,0,0.153849,0.515624,0.195651,79
0.022221,0,0.267441,0.206897,0.017542,0,0,0,0.395349,0,0.015624,0.17242,0.056339,0.285721,0.235295,0,0.090903,0.054346,0.25,0.068961,0.36539,0.093744,0,0.150003,0.214285,0.068177,0.166669,0.219511,0.657882,0.049177,0.034481,0.046152,0.046509,0,0,0.065212,0.371436,0.319434,0.02941,0.081076,0.009345,0.191487,0.1,0.060602,0.296709,0.043475,0.296293,0.010638,0.090914,0.234038,0.164175,0.232556,0.100004,0.0606,0,0.071423,0.312496,0.155174,0.348843,0.217388,0.136354,0.12821,0.312496,0.217388,79
0.022221,0,0.186046,0.36782,0.140348,0,0,0,0.465113,0.019999,0,0.068962,0.037558,0.547622,0.176475,0,0.090903,0.032609,0.109376,0.103442,0.461549,0.093744,0,0,0.214285,0.136365,0.238092,0.219511,0.605255,0.081971,0.051721,0.046152,0.023256,0,0.023808,0.239125,0.371436,0.347209,0.147065,0.027025,0.009345,0.382975,0.049996,0.121204,0.296709,0,0.351845,0,0.054543,0.425525,0.059696,0.023254,0.079995,0.04545,0,0.107135,0.312496,0.224144,0.170546,0.282613,0.045451,0.102557,0.25,0.260875,79
0,0,0.151165,0.873586,0.052627,0,0,0,0.558142,0,0,0.034481,0.070422,0.166669,0.02941,0,0,0.021737,0.031248,0.034481,0.403859,0.093744,0,0,0.261901,0.045451,0.142861,0.463411,0.789477,0,0.034481,0.061536,0,0,0,0.043475,0.314282,0.208327,0.05882,0,0.028036,0.127662,0,0.090903,0.351656,0,0.296293,0.010638,0.236371,0.063826,0.104477,0.046509,0.039999,0.01515,0,0.071423,0.093744,0.155174,0.558167,0.217388,0.090903,0,0.203128,0.152175,79
0.022221,0,0.232554,0.275865,0.122806,0,0,0,0.511633,0,0.015624,0.137922,0.070422,0.452377,0.05882,0,0.060602,0.010869,0.093752,0.103442,0.461549,0,0,0,0.285721,0.068177,0.142861,0.268289,0.657882,0.081971,0.051721,0.12308,0.093018,0,0.047616,0.08695,0.428576,0.263877,0.05882,0.027025,0.037382,0.0851,0.03333,0.121204,0.241766,0.065213,0.31481,0,0.054543,0.255324,0.268653,0.116284,0.140002,0.01515,0,0.071423,0.468752,0.120693,0.325585,0.217388,0,0.051279,0.421872,0.173912,79
0,0,0.360464,0.333338,0.035085,0,0,0,0.581396,0.039997,0,0.103442,0.042253,0.214285,0.05882,0,0.060602,0.032609,0.109376,0.068961,0.38462,0,0,0,0.214285,0.113639,0.071424,0.268289,0.644726,0.114756,0.01724,0.030768,0.023256,0,0,0.130436,0.428576,0.374984,0.11764,0.027025,0.046732,0.340425,0.1,0.181822,0.351656,0.043475,0.370362,0.021276,0.054543,0.276599,0.119402,0.093018,0.160001,0.04545,0.05555,0.035712,0.093744,0.241385,0.248065,0.239126,0.090903,0,0.359376,0.086951,79
0,0,0.31395,0.298852,0.07017,0,0,0,0.558142,0.019999,0.015624,0.241381,0.075117,0.333337,0.147065,0,0.030301,0.005434,0.078128,0.24138,0.44232,0.124992,0,0.024998,0.285721,0.090902,0.285721,0.195122,0.526307,0.163933,0.120692,0.046152,0.046509,0,0,0.021737,0.485715,0.347209,0.05882,0,0.046732,0.234038,0.016665,0.090903,0.28572,0.065213,0.388888,0,0.145457,0.297874,0.104477,0.023254,0.120003,0.121209,0,0.071423,0.281248,0.189655,0.162794,0.173913,0,0.205127,0.25,0.282612,79
0.044441,0,0.348837,0.264371,0.105264,0,0,0,0.488379,0.079995,0.093752,0.17242,0.061033,0.30953,0.176475,0,0.090903,0.043478,0.171872,0.103442,0.403859,0.031248,0,0,0.095232,0.022725,0.071424,0.317079,0.302627,0.032785,0.086211,0.030768,0.093018,0,0,0.217387,0.228572,0.416653,0.235295,0.05405,0.018691,0.234038,0.03333,0.060602,0.32968,0.021738,0.444439,0.031914,0.072724,0.170212,0.402979,0,0.059997,0.090908,0,0.071423,0.124992,0.241385,0.255816,0.304349,0,0.051279,0.343752,0.152175,79
0,0.009523,0.302323,0.448281,0.087721,0,0,0,0.627905,0,0.031248,0.137922,0.117369,0.333337,0.08823,0,0.030301,0.076086,0.203128,0.068961,0.3077,0.093744,0,0,0.285721,0.068177,0.190477,0.29269,0.421046,0.016392,0.034481,0.015384,0.139539,0,0.047616,0,0.114278,0.347209,0.08823,0.027025,0.046732,0.191487,0,0.181822,0.307702,0,0.425922,0.021276,0.072724,0.3617,0.134326,0.069763,0.019998,0.04545,0,0.142847,0.124992,0.120693,0.255816,0.152175,0,0.076918,0.500001,0.1087,79
0,0,0.174419,0.206897,0.07017,0,0,0,0.372094,0,0,0.2069,0.070422,0.333337,0.11764,0,0,0.048912,0.109376,0.2069,0.34616,0.156256,0,0,0.166669,0.068177,0.190477,0.317079,0.710523,0.06557,0,0.015384,0.023256,0,0,0.282611,0.371436,0.291659,0.08823,0.027025,0,0.3617,0.03333,0.121204,0.208794,0.043475,0.425922,0.021276,0,0.276599,0.208955,0.046509,0.120003,0.0303,0,0.071423,0.218752,0.172414,0.426355,0.19565,0,0.102557,0.359376,0.369563,79
0,0,0.232554,0.540235,0.122806,0,0,0,0.69768,0.019999,0,0.034481,0.037558,0.285721,0.02941,0,0,0.021737,0.125,0.034481,0.42309,0.156256,0,0.049997,0.047616,0.068177,0.261902,0.2439,0.868433,0.032785,0.01724,0.030768,0,0,0.023808,0,0.257142,0.180552,0.02941,0,0,0.234038,0,0.060602,0.505508,0.021738,0.259259,0,0.072724,0.212763,0.029848,0.046509,0.100004,0.090908,0,0,0.031248,0.137933,0.426355,0.217388,0.090903,0.102557,0.406248,0.282612,79
0,0,0.290695,0.195404,0.07017,0,0,0,0.441858,0,0.031248,0.068962,0.079811,0.285721,0.08823,0,0.212123,0.070652,0.140624,0.068961,0.38462,0.031248,0,0,0.095232,0.136365,0.023808,0.2439,0.894706,0.06557,0.01724,0.030768,0.069764,0,0,0.260874,0.285712,0.333322,0.08823,0,0.009345,0.319149,0.049996,0.060602,0.549463,0.086951,0.388888,0,0.054543,0.063826,0.179107,0.023254,0.100004,0.075758,0,0.035712,0,0.362078,0.30233,0.19565,0,0.025639,0.156248,0.1087,79
0.066662,0.085713,0.430232,0.034481,0.052627,0.075473,0.148938,0,0.023254,0.039997,0.062496,0.4138,0.117369,0.261901,0.294115,0,0,0.048912,0.031248,0.103442,0.3077,0.093744,0,0.024998,0.166669,0.204542,0.023808,0.024389,0.302627,0.032785,0.034481,0,0.116285,0,0.095232,0.108699,0.485715,0.472204,0.147065,0.027025,0,0.021275,0.566652,0.090903,0.043954,0.173912,0.722216,0.14894,0.036362,0.106387,0.208955,0,0.100004,0.0303,0.194439,0,0.093744,0.017241,0.224811,0,0,0.051279,0.656248,0.021738,80
0.022221,0.114287,0.406971,0.045974,0.035085,0.069181,0.148938,0,0,0.100004,0.062496,0.4138,0.117369,0.333337,0.235295,0,0,0.032609,0,0.034481,0.96156,0.062496,0,0.074995,0.261901,0.045451,0.023808,0.097555,0.236836,0.06557,0.086211,0.076928,0.093018,0,0,0.065212,0.228572,0.52776,0.205885,0.108101,0,0.148937,0.716649,0.121204,0.065937,0.021738,0.777766,0.095746,0.072724,0.106387,0.164175,0.093018,0.120003,0,0.069445,0.107135,0.031248,0.086212,0.077519,0.043475,0,0.051279,0.296872,0.152175,80
0.311113,0.304759,0.360464,0.034481,0.017542,0.207545,0.319151,0,0,0.300002,0.281248,0.310341,0.258209,0.047616,0.235295,0,0.272726,0.032609,0.031248,0.24138,0.07692,0.031248,0,0.099994,0,0.136365,0,0.097555,0.157895,0.049177,0,0,0.39535,0,0.285721,0.152174,0.200002,0.319434,0.147065,0.05405,0.009345,0.234038,0.316657,0.090903,0.043954,0,0.240742,0.127665,0.054543,0,0.432836,0,0.120003,0.04545,0.09722,0.035712,0.156256,0.051722,0.054265,0.021738,0,0,0.265624,0,80
0.355554,0.27619,0.174419,0.045974,0.07017,0.389921,0.212764,0,0.069763,0.260004,0.187504,0.241381,0.211266,0,0.147065,0,0.303027,0.059781,0.062496,0.137922,0.15385,0,0,0.049997,0.047616,0.249994,0,0.048777,0.223679,0.032785,0.051721,0.015384,0.255811,0,0.357145,0.065212,0.200002,0.263877,0.08823,0,0.028036,0.106387,0.316657,0.090903,0.032966,0.021738,0.185181,0.031914,0,0.021275,0.298501,0,0.300002,0,0.180552,0,0.218752,0.034482,0.131784,0.021738,0,0.051279,0.390625,0.043475,80
0.177777,0.019046,0.418599,0.034481,0.07017,0.094339,0.297875,0,0,0.16,0.062496,0.379302,0.206572,0.166669,0.176475,0,0.060602,0.005434,0,0.068961,0.36539,0,0.041664,0.150003,0.071424,0.090902,0.023808,0,0.26315,0.049177,0.01724,0.030768,0.116285,0,0.30953,0.173912,0.542854,0.402766,0.08823,0.13514,0,0.063825,0.466661,0.060602,0.010988,0.065213,0.722216,0.14894,0.036362,0.021275,0.208955,0.023254,0.219997,0.04545,0.138882,0.035712,0.187504,0.017241,0.10853,0.021738,0.136354,0.076918,0.578128,0.1087,80
0.311113,0.12381,0.186046,0.068968,0.052627,0.150942,0.212764,0,0,0.120003,0.218752,0.275861,0.211266,0,0.11764,0,0.181822,0.086955,0.046872,0.17242,0.11539,0,0,0.249997,0,0.159091,0.023808,0.195122,0.236836,0.049177,0.051721,0.015384,0.348841,0,0.333338,0.608698,0.257142,0.374984,0,0.081076,0,0.127662,0.466661,0.181822,0.12088,0.021738,0.185181,0.063832,0,0.04255,0.373131,0.069763,0.199998,0,0.09722,0,0.124992,0.017241,0.069768,0.065213,0,0.025639,0.515624,0,80
